id,stage,family,semantic_label,kernel,nvtx,duration_ns,dram_bytes,bf16_flops,fp32_flops,l2_bytes,ncu_bf16_peak_ops,ncu_dram_peak_bytes,dram_util_pct,tensor_active_pct,sm_util_pct,l2_util_pct,occupancy_pct,issue_active_pct,bf16_counter_peak_pct
1573,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer06._matmul_small_res_gate_oproj.line1865,9504.0,5163008.0,268435456.0,131072.0,15579936.0,2185469952.0,8159232.0,63.28,24.57,24.57,27.24,8.32,6.74,12.28
1574,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer06._adarms_norm_kernel.line1878,3040.0,123392.0,0.0,358400.0,711744.0,707997696.0,2572288.0,4.8,0.0,1.5,3.86,7.89,3.82,0.0
1575,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer06._matmul_small_gate.line1887,26816.000000000004,19351808.0,1073741824.0,2883584.0,24050784.0,6269829120.0,23109632.0,83.74,34.25,34.25,20.65,8.33,7.03,17.13
1576,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer06._matmul_small_res_gate_ffn_down.line1904,15616.000000000002,10150272.0,536870912.0,131072.0,40641568.0,3562782720.0,13434880.0,75.55,30.14,30.14,43.46,8.33,8.8,15.07
1577,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer07._adarms_norm_kernel.line1785,2848.0,123392.0,0.0,358400.0,712992.0,666589184.0,2424832.0,5.09,0.0,1.6,4.11,8.09,4.24,0.0
1578,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer07._matmul_gemma_rope_qkv.line1794,27008.000000000004,6118400.0,335544320.0,442368.0,12505984.0,6394734592.0,23281664.0,26.28,10.49,10.49,7.52,8.33,4.3,5.25
1579,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer07._matmul_abt_scale.line1832,6240.0,828416.0,211288064.0,412672.0,14510560.0,1421598720.0,5373952.0,15.42,29.73,29.73,38.86,33.0,11.83,14.86
1580,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer07._softmax_prefix_suffix_mask_vector.line1844,5472.0,1716352.0,0.0,1913600.0,2879584.0,1279473664.0,4694016.0,36.56,0.0,7.23,9.4,8.97,9.07,0.0
1581,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer07._matmul_small.line1854,8128.000000000001,1648384.0,218103808.0,0.0,16233152.0,1863667712.0,6987776.0,23.59,23.41,23.41,33.25,9.43,6.85,11.7
1582,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer07._matmul_small_res_gate_oproj.line1865,9568.0,5254144.0,268435456.0,131072.0,15579360.0,2196742144.0,8208384.0,64.01,24.44,24.44,27.1,8.32,6.78,12.22
1583,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer07._adarms_norm_kernel.line1878,2816.0000000000005,123008.0,0.0,358400.0,714016.0,658944000.0,2400256.0,5.12,0.0,1.62,4.17,8.22,4.23,0.0
1584,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer07._matmul_small_gate.line1887,26784.000000000004,19243264.0,1073741824.0,2883584.0,24051264.0,6258067456.0,23085056.0,83.36,34.32,34.32,20.67,8.33,7.07,17.16
1585,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer07._matmul_small_res_gate_ffn_down.line1904,15616.000000000002,10111872.0,536870912.0,131072.0,40641824.0,3573417984.0,13459456.0,75.13,30.05,30.05,43.34,8.33,8.88,15.02
1586,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer08._adarms_norm_kernel.line1785,2816.0000000000005,123392.0,0.0,358400.0,712512.0,657422336.0,2400256.0,5.14,0.0,1.62,4.16,8.11,4.34,0.0
1587,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer08._matmul_gemma_rope_qkv.line1794,27296.0,6152320.0,335544320.0,442368.0,12505440.0,6455760896.0,23527424.0,26.15,10.4,10.4,7.45,8.33,4.29,5.2
1588,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer08._matmul_abt_scale.line1832,6368.000000000001,825984.0,211288064.0,412672.0,14520672.0,1441218560.0,5423104.0,15.23,29.32,29.32,38.38,32.82,11.95,14.66
1589,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer08._softmax_prefix_suffix_mask_vector.line1844,5440.0,1711488.0,0.0,1913600.0,2881504.0,1273567232.0,4653056.0,36.78,0.0,7.27,9.44,8.93,9.02,0.0
1590,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer08._matmul_small.line1854,8032.0,1659392.0,218103808.0,0.0,16233088.0,1837391872.0,6881280.0,24.11,23.74,23.74,33.71,9.44,6.97,11.87
1591,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer08._matmul_small_res_gate_oproj.line1865,10144.000000000002,5329280.0,268435456.0,131072.0,15561792.0,2337914880.0,8724480.0,61.08,22.96,22.96,25.45,8.32,6.71,11.48
1592,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer08._adarms_norm_kernel.line1878,2816.0000000000005,122880.0,0.0,358400.0,730368.0,662853632.0,2408448.0,5.1,0.0,1.61,4.23,8.14,4.12,0.0
1593,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer08._matmul_small_gate.line1887,26336.000000000004,19148800.0,1073741824.0,2883584.0,24048416.0,6151536640.0,22708224.0,84.33,34.91,34.91,21.03,8.33,7.15,17.45
1594,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer08._matmul_small_res_gate_ffn_down.line1904,15584.000000000002,10108544.0,536870912.0,131072.0,40643648.0,3559411712.0,13418496.0,75.33,30.17,30.17,43.53,8.33,8.96,15.08
1595,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer09._adarms_norm_kernel.line1785,3008.0000000000005,123136.0,0.0,358400.0,723552.0,704843776.0,2555904.0,4.82,0.0,1.51,3.94,8.09,4.02,0.0
1596,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer09._matmul_gemma_rope_qkv.line1794,27040.000000000004,6143360.0,335544320.0,442368.0,12496832.0,6399090688.0,23298048.0,26.37,10.49,10.49,7.5,8.33,4.38,5.24
1597,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer09._matmul_abt_scale.line1832,6240.0,828160.0,211288064.0,412672.0,14524960.0,1420756992.0,5365760.0,15.43,29.74,29.74,38.94,33.08,11.81,14.87
1598,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer09._softmax_prefix_suffix_mask_vector.line1844,5344.0,1709568.0,0.0,1913600.0,2875616.0,1245659136.0,4571136.0,37.4,0.0,7.43,9.65,8.96,8.79,0.0
1599,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer09._matmul_small.line1854,7968.000000000001,1661184.0,218103808.0,0.0,16231104.0,1819523072.0,6832128.0,24.31,23.97,23.97,34.02,9.45,6.96,11.99
1600,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer09._matmul_small_res_gate_oproj.line1865,10144.000000000002,5237888.0,268435456.0,131072.0,15577216.0,2337382400.0,8732672.0,59.98,22.97,22.97,25.47,8.32,6.74,11.48
1601,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer09._adarms_norm_kernel.line1878,2912.0000000000005,123008.0,0.0,358400.0,729312.0,678668288.0,2473984.0,4.97,0.0,1.57,4.13,8.14,4.26,0.0
1602,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer09._matmul_small_gate.line1887,26720.0,19363328.0,1073741824.0,2883584.0,24048576.0,6241738752.0,23019520.0,84.12,34.41,34.41,20.72,8.33,7.1,17.2
1603,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer09._matmul_small_res_gate_ffn_down.line1904,15520.0,10086912.0,536870912.0,131072.0,40640256.0,3549581312.0,13352960.0,75.54,30.25,30.25,43.61,8.33,8.9,15.12
1604,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer10._adarms_norm_kernel.line1785,2912.0000000000005,122880.0,0.0,358400.0,730080.0,674893824.0,2449408.0,5.02,0.0,1.58,4.15,8.15,4.31,0.0
1605,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer10._matmul_gemma_rope_qkv.line1794,27232.000000000004,6037376.0,335544320.0,442368.0,12509792.0,6441830400.0,23445504.0,25.75,10.42,10.42,7.46,8.33,4.32,5.21
1606,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer10._matmul_abt_scale.line1832,6400.000000000001,827136.0,211288064.0,412672.0,14526912.0,1455554560.0,5488640.0,15.07,29.03,29.03,38.04,32.92,11.89,14.52
1607,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer10._softmax_prefix_suffix_mask_vector.line1844,5536.0,1714944.0,0.0,1913600.0,2894784.0,1295572992.0,4751360.0,36.09,0.0,7.15,9.28,8.98,8.71,0.0
1608,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer10._matmul_small.line1854,8288.000000000002,1671808.0,218103808.0,0.0,16233664.0,1900625920.0,7102464.0,23.54,22.95,22.95,32.61,9.44,6.98,11.48
1609,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer10._matmul_small_res_gate_oproj.line1865,10144.000000000002,5452928.0,268435456.0,131072.0,15579968.0,2338414592.0,8732672.0,62.44,22.96,22.96,25.47,8.32,6.94,11.48
1610,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer10._adarms_norm_kernel.line1878,2816.0000000000005,122624.0,0.0,358400.0,713248.0,659384320.0,2408448.0,5.09,0.0,1.62,4.15,8.17,4.21,0.0
1611,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer10._matmul_small_gate.line1887,26656.0,19299712.0,1073741824.0,2883584.0,24049952.0,6230001664.0,22970368.0,84.02,34.47,34.47,20.76,8.33,7.12,17.24
1612,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer10._matmul_small_res_gate_ffn_down.line1904,16000.000000000002,10221312.0,536870912.0,131072.0,40625152.0,3660562432.0,13762560.0,74.27,29.33,29.33,42.32,8.33,8.94,14.67
1613,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer11._adarms_norm_kernel.line1785,2912.0000000000005,122880.0,0.0,358400.0,728832.0,677957632.0,2490368.0,4.93,0.0,1.57,4.13,8.17,4.21,0.0
1614,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer11._matmul_gemma_rope_qkv.line1794,26912.000000000004,6088192.0,335544320.0,442368.0,12509504.0,6374070272.0,23199744.0,26.24,10.53,10.53,7.54,8.33,4.33,5.26
1615,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer11._matmul_abt_scale.line1832,6400.000000000001,829056.0,211288064.0,412672.0,14527296.0,1453535232.0,5488640.0,15.1,29.07,29.07,38.06,33.03,11.81,14.54
1616,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer11._softmax_prefix_suffix_mask_vector.line1844,5408.000000000001,1716608.0,0.0,1913600.0,2880000.0,1262934016.0,4628480.0,37.09,0.0,7.33,9.52,8.99,9.08,0.0
1617,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer11._matmul_small.line1854,7968.000000000001,1663488.0,218103808.0,0.0,16215424.0,1822846976.0,6848512.0,24.29,23.93,23.93,33.91,9.45,7.04,11.97
1618,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer11._matmul_small_res_gate_oproj.line1865,9984.000000000002,5402752.0,268435456.0,131072.0,15561568.0,2297053184.0,8585216.0,62.93,23.37,23.37,25.89,8.32,6.77,11.69
1619,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer11._adarms_norm_kernel.line1878,3072.0000000000005,122624.0,0.0,358400.0,729408.0,714014720.0,2588672.0,4.74,0.0,1.49,3.92,8.18,4.17,0.0
1620,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer11._matmul_small_gate.line1887,26912.000000000004,19272448.0,1073741824.0,2883584.0,24046208.0,6291425280.0,23199744.0,83.07,34.13,34.13,20.58,8.33,7.19,17.07
1621,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer11._matmul_small_res_gate_ffn_down.line1904,16288.0,10184576.0,536870912.0,131072.0,40640704.0,3727747072.0,14008320.0,72.7,28.8,28.8,41.58,8.33,9.0,14.4
1622,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer12._adarms_norm_kernel.line1785,3008.0000000000005,122240.0,0.0,358400.0,726528.0,698853376.0,2555904.0,4.78,0.0,1.52,3.99,8.2,4.32,0.0
1623,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer12._matmul_gemma_rope_qkv.line1794,26784.000000000004,6175616.0,335544320.0,442368.0,12509696.0,6333845504.0,23085056.0,26.75,10.6,10.6,7.59,8.33,4.34,5.3
1624,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer12._matmul_abt_scale.line1832,6336.0,824576.0,211288064.0,412672.0,14526688.0,1434320896.0,5406720.0,15.25,29.46,29.46,38.61,32.8,11.78,14.73
1625,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer12._softmax_prefix_suffix_mask_vector.line1844,5632.000000000001,1720064.0,0.0,1913600.0,2894880.0,1315878912.0,4816896.0,35.71,0.0,7.03,9.13,8.97,8.98,0.0
1626,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer12._matmul_small.line1854,7968.000000000001,1658752.0,218103808.0,0.0,16232416.0,1820534784.0,6840320.0,24.25,23.96,23.96,34.02,9.46,7.08,11.98
1627,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer12._matmul_small_res_gate_oproj.line1865,9760.000000000002,5213568.0,268435456.0,131072.0,15577952.0,2243911680.0,8388608.0,62.15,23.93,23.93,26.54,8.32,6.77,11.96
1628,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer12._adarms_norm_kernel.line1878,2880.0000000000005,122880.0,0.0,358400.0,730944.0,679313408.0,2473984.0,4.97,0.0,1.57,4.13,8.11,3.95,0.0
1629,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer12._matmul_small_gate.line1887,26560.000000000004,19304832.0,1073741824.0,2883584.0,24038528.0,6207494144.0,22888448.0,84.34,34.6,34.6,20.85,8.33,7.06,17.3
1630,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer12._matmul_small_res_gate_ffn_down.line1904,16096.0,10170240.0,536870912.0,131072.0,40639232.0,3683278848.0,13828096.0,73.55,29.15,29.15,42.08,8.33,8.94,14.58
1631,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer13._adarms_norm_kernel.line1785,2848.0,123136.0,0.0,358400.0,719584.0,664971264.0,2424832.0,5.08,0.0,1.6,4.16,8.14,4.2,0.0
1632,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer13._matmul_gemma_rope_qkv.line1794,27648.0,6103296.0,335544320.0,442368.0,12516384.0,6545862656.0,23830528.0,25.61,10.25,10.25,7.35,8.33,4.31,5.13
1633,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer13._matmul_abt_scale.line1832,6304.0,830464.0,211288064.0,412672.0,14524256.0,1429915648.0,5406720.0,15.36,29.55,29.55,38.68,32.87,11.78,14.78
1634,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer13._softmax_prefix_suffix_mask_vector.line1844,5408.000000000001,1712000.0,0.0,1913600.0,2896928.0,1261690880.0,4612096.0,37.12,0.0,7.34,9.53,8.96,8.71,0.0
1635,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer13._matmul_small.line1854,8128.000000000001,1675776.0,218103808.0,0.0,16236320.0,1859430400.0,6955008.0,24.09,23.46,23.46,33.3,9.44,7.01,11.73
1636,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer13._matmul_small_res_gate_oproj.line1865,9664.000000000002,5247616.0,268435456.0,131072.0,15561504.0,2225993728.0,8306688.0,63.17,24.12,24.12,26.73,8.32,6.95,12.06
1637,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer13._adarms_norm_kernel.line1878,2816.0000000000005,123392.0,0.0,358400.0,730656.0,659296256.0,2392064.0,5.16,0.0,1.62,4.26,8.15,4.22,0.0
1638,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer13._matmul_small_gate.line1887,26624.0,19241600.0,1073741824.0,2883584.0,24053888.0,6223951872.0,22953984.0,83.83,34.5,34.5,20.79,8.33,7.18,17.25
1639,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer13._matmul_small_res_gate_ffn_down.line1904,16384.0,10215040.0,536870912.0,131072.0,40640672.0,3752581120.0,14114816.0,72.37,28.61,28.61,41.28,8.33,8.74,14.31
1640,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer14._adarms_norm_kernel.line1785,2848.0,122880.0,0.0,358400.0,712928.0,664178688.0,2408448.0,5.1,0.0,1.6,4.12,8.16,4.1,0.0
1641,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer14._matmul_gemma_rope_qkv.line1794,27040.000000000004,6098176.0,335544320.0,442368.0,12509696.0,6402605056.0,23314432.0,26.16,10.48,10.48,7.51,8.33,4.31,5.24
1642,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer14._matmul_abt_scale.line1832,6272.0,830080.0,211288064.0,412672.0,14525728.0,1425614848.0,5390336.0,15.4,29.64,29.64,38.83,33.0,11.68,14.82
1643,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer14._softmax_prefix_suffix_mask_vector.line1844,5408.000000000001,1719552.0,0.0,1913600.0,2893152.0,1263167488.0,4620288.0,37.22,0.0,7.33,9.52,8.97,8.91,0.0
1644,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer14._matmul_small.line1854,7936.0,1656064.0,218103808.0,0.0,16236000.0,1812178944.0,6791168.0,24.39,24.07,24.07,34.19,9.45,7.18,12.04
1645,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer14._matmul_small_res_gate_oproj.line1865,9600.000000000002,5244672.0,268435456.0,131072.0,15578240.0,2209257472.0,8257536.0,63.51,24.3,24.3,26.95,8.32,6.7,12.15
1646,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer14._adarms_norm_kernel.line1878,2880.0000000000005,123520.0,0.0,358400.0,712576.0,669933568.0,2449408.0,5.04,0.0,1.59,4.08,8.17,4.16,0.0
1647,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer14._matmul_small_gate.line1887,26688.000000000004,19277952.0,1073741824.0,2883584.0,24050400.0,6241869824.0,23003136.0,83.81,34.4,34.4,20.73,8.33,7.13,17.2
1648,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer14._matmul_small_res_gate_ffn_down.line1904,15488.000000000002,10114944.0,536870912.0,131072.0,40641696.0,3539066880.0,13328384.0,75.89,30.34,30.34,43.73,8.33,8.99,15.17
1649,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer15._adarms_norm_kernel.line1785,2944.0,122880.0,0.0,358400.0,712352.0,681482240.0,2465792.0,4.98,0.0,1.56,4.01,8.21,4.17,0.0
1650,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer15._matmul_gemma_rope_qkv.line1794,27040.000000000004,6057216.0,335544320.0,442368.0,12505568.0,6396411904.0,23281664.0,26.02,10.49,10.49,7.51,8.33,4.32,5.25
1651,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer15._matmul_abt_scale.line1832,6272.0,823808.0,211288064.0,412672.0,14526656.0,1427384320.0,5373952.0,15.33,29.6,29.6,38.8,33.02,11.99,14.8
1652,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer15._softmax_prefix_suffix_mask_vector.line1844,5536.0,1712640.0,0.0,1913600.0,2893856.0,1295970304.0,4751360.0,36.05,0.0,7.14,9.28,9.02,8.95,0.0
1653,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer15._matmul_small.line1854,8128.000000000001,1655680.0,218103808.0,0.0,16235488.0,1861066752.0,6979584.0,23.72,23.44,23.44,33.29,9.45,6.95,11.72
1654,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer15._matmul_small_res_gate_oproj.line1865,10272.000000000002,5372032.0,268435456.0,131072.0,15580160.0,2363113472.0,8798208.0,61.06,22.72,22.72,25.2,8.32,6.92,11.36
1655,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer15._adarms_norm_kernel.line1878,2816.0000000000005,123008.0,0.0,358400.0,713600.0,655757312.0,2392064.0,5.14,0.0,1.62,4.18,8.22,4.15,0.0
1656,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer15._matmul_small_gate.line1887,26848.0,19239680.0,1073741824.0,2883584.0,24051840.0,6273622016.0,23126016.0,83.19,34.23,34.23,20.63,8.33,7.15,17.12
1657,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer15._matmul_small_res_gate_ffn_down.line1904,15680.000000000002,10093824.0,536870912.0,131072.0,40643552.0,3585753088.0,13508608.0,74.72,29.94,29.94,43.22,8.33,8.89,14.97
1658,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer16._adarms_norm_kernel.line1785,2816.0000000000005,122880.0,0.0,358400.0,714144.0,657588224.0,2408448.0,5.1,0.0,1.62,4.17,8.01,4.32,0.0
1659,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer16._matmul_gemma_rope_qkv.line1794,27552.000000000004,6080256.0,335544320.0,442368.0,12507904.0,6520227840.0,23740416.0,25.61,10.29,10.29,7.37,8.33,4.33,5.15
1660,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer16._matmul_abt_scale.line1832,6208.000000000001,830464.0,211288064.0,412672.0,14509984.0,1409642496.0,5316608.0,15.62,29.98,29.98,39.25,32.89,11.85,14.99
1661,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer16._softmax_prefix_suffix_mask_vector.line1844,5568.000000000001,1719168.0,0.0,1913600.0,2895872.0,1296197632.0,4734976.0,36.31,0.0,7.14,9.27,8.99,8.92,0.0
1662,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step03.layer16._matmul_small.line1854,8288.000000000002,1651968.0,218103808.0,0.0,16233504.0,1896417280.0,7118848.0,23.21,23.0,23.0,32.69,9.45,7.05,11.5
1663,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step03.layer16._matmul_small_res_gate_oproj.line1865,9600.000000000002,5212032.0,268435456.0,131072.0,15581792.0,2211622912.0,8265728.0,63.06,24.27,24.27,26.93,8.32,6.84,12.14
1664,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step03.layer16._adarms_norm_kernel.line1878,2976.0000000000005,122880.0,0.0,358400.0,714752.0,691126272.0,2514944.0,4.89,0.0,1.54,3.97,8.16,4.19,0.0
1665,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step03.layer16._matmul_small_gate.line1887,26496.0,19256960.0,1073741824.0,2883584.0,24046688.0,6189725696.0,22839296.0,84.32,34.69,34.69,20.9,8.33,7.1,17.35
1666,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step03.layer16._matmul_small_res_gate_ffn_down.line1904,16096.0,10164992.0,536870912.0,131072.0,40640640.0,3682826240.0,13844480.0,73.42,29.16,29.16,42.08,8.33,8.73,14.58
1667,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step03.layer17._adarms_norm_kernel.line1785,2848.0,122752.0,0.0,358400.0,726560.0,665133056.0,2408448.0,5.1,0.0,1.6,4.2,8.08,4.28,0.0
1668,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step03.layer17._matmul_gemma_rope_qkv.line1794,27072.0,6157312.0,335544320.0,442368.0,12510080.0,6404814848.0,23314432.0,26.41,10.48,10.48,7.51,8.33,4.28,5.24
1669,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step03.layer17._matmul_abt_scale.line1832,6272.0,829824.0,211288064.0,412672.0,14526176.0,1423982592.0,5365760.0,15.47,29.68,29.68,38.87,33.07,11.79,14.84
1670,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step03.layer17._softmax_prefix_suffix_mask_vector.line1844,5504.0,1712896.0,0.0,1913600.0,2894816.0,1287344128.0,4694016.0,36.49,0.0,7.19,9.34,8.99,8.81,0.0
