id,process_id,device,context,stream,kernel,grid,block,operator,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status
1348,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer02._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14784.000000000002,l2,458368.0,,358400.0,0.7819044959508518,0.02424242424242424,ok
1349,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer02._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,78880.0,l2,23346208.0,,1073741824.0,45.99212959980482,13.612345638945232,ok
1349,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer02._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,78880.0,l2,23346208.0,,2883584.0,0.12351401992135083,0.03655659229208925,ok
1350,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer02._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74048.0,l2,39217280.0,,536870912.0,13.689651908546436,7.250309420916162,ok
1350,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer02._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74048.0,l2,39217280.0,,131072.0,0.0033422001729849697,0.0017700950734658599,ok
1351,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer03._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,13536.0,l2,450336.0,,0.0,,,zero_counted_flops
1351,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer03._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,13536.0,l2,450336.0,,358400.0,0.7958502096212605,0.02647754137115839,ok
1352,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer03._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37024.0,l2,13780352.0,,335544320.0,24.349473801540046,9.062886776145204,ok
1352,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer03._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37024.0,l2,13780352.0,,442368.0,0.03210135706257721,0.011948141745894553,ok
1353,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer03._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,15168.000000000002,l2,2831072.0,,47710208.0,16.85234709678878,3.1454514767932484,ok
1353,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer03._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,15168.000000000002,l2,2831072.0,,93184.0,0.032914740423415585,0.006143459915611813,ok
1354,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer03._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,18880.000000000004,l2,566816.0,,0.0,,,zero_counted_flops
1354,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer03._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,18880.000000000004,l2,566816.0,,2528000.0,4.46000112911421,0.13389830508474573,ok
1355,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small.line1921/_matmul_small,bf16_tensor,20320.000000000004,l2,3425920.0,,54525952.0,15.915710816364655,2.6833637795275584,ok
1355,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small.line1921/_matmul_small,fp32_simt,20320.000000000004,l2,3425920.0,,0.0,,,zero_counted_flops
1356,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,41312.0,l2,14704160.0,,268435456.0,18.25574912133709,6.497759876065065,ok
1356,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,41312.0,l2,14704160.0,,131072.0,0.008913940000652876,0.003172734314484895,ok
1357,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer03._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16064.0,l2,464672.0,,0.0,,,zero_counted_flops
1357,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer03._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16064.0,l2,464672.0,,358400.0,0.771296742648578,0.022310756972111552,ok
1358,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer03._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,89152.0,l2,23337280.0,,1073741824.0,46.00972452659436,12.043945441493179,ok
1358,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer03._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,89152.0,l2,23337280.0,,2883584.0,0.12356127192200633,0.03234458004307251,ok
1359,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,68448.0,l2,39251136.0,,536870912.0,13.677843922784808,7.843485741000467,ok
1359,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer03._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,68448.0,l2,39251136.0,,131072.0,0.0033393173639611347,0.001914913510986442,ok
1360,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer04._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,17056.0,l2,468160.0,,0.0,,,zero_counted_flops
1360,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer04._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,17056.0,l2,468160.0,,358400.0,0.7655502392344498,0.021013133208255156,ok
1361,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer04._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37952.00000000001,l2,13849024.0,,335544320.0,24.228734097074277,8.841281618887013,ok
1361,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer04._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37952.00000000001,l2,13849024.0,,442368.0,0.031942178741260034,0.011655986509274872,ok
1362,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer04._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18368.0,l2,2865856.0,,47710208.0,16.647803657964673,2.597463414634146,ok
1362,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer04._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18368.0,l2,2865856.0,,93184.0,0.03251524151946225,0.005073170731707316,ok
1363,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer04._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19360.0,l2,566272.0,,0.0,,,zero_counted_flops
1363,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer04._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19360.0,l2,566272.0,,2528000.0,4.464285714285714,0.1305785123966942,ok
1364,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small.line1921/_matmul_small,bf16_tensor,17888.000000000004,l2,3415360.0,,54525952.0,15.964920828258222,3.0481860465116273,ok
1364,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small.line1921/_matmul_small,fp32_simt,17888.000000000004,l2,3415360.0,,0.0,,,zero_counted_flops
1365,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39840.00000000001,l2,14692096.0,,268435456.0,18.27073931452667,6.737837751004015,ok
1365,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39840.00000000001,l2,14692096.0,,131072.0,0.008921259430921225,0.0032899598393574293,ok
1366,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer04._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,13568.000000000002,l2,466176.0,,0.0,,,zero_counted_flops
1366,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer04._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,13568.000000000002,l2,466176.0,,358400.0,0.7688083470620538,0.02641509433962264,ok
1367,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer04._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,88032.0,l2,23318304.0,,1073741824.0,46.04716638053951,12.197176299527445,ok
1367,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer04._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,88032.0,l2,23318304.0,,2883584.0,0.12366182377586295,0.032756088695019996,ok
1368,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,72224.0,l2,39383744.0,,536870912.0,13.631789603344973,7.433414266725741,ok
1368,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,72224.0,l2,39383744.0,,131072.0,0.003328073633629144,0.0018147984049623391,ok
1369,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14080.0,l2,460416.0,,0.0,,,zero_counted_flops
1369,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14080.0,l2,460416.0,,358400.0,0.778426466499861,0.025454545454545452,ok
1370,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,35904.0,l2,13874112.0,,335544320.0,24.18492224943838,9.34559714795009,ok
1370,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,35904.0,l2,13874112.0,,442368.0,0.03188441898119317,0.012320855614973264,ok
1371,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,16032.000000000002,l2,2861472.0,,47710208.0,16.673309401594704,2.975936127744511,ok
1371,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,16032.000000000002,l2,2861472.0,,93184.0,0.032565057424989656,0.005812375249500998,ok
1372,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16704.0,l2,560896.0,,0.0,,,zero_counted_flops
1372,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16704.0,l2,560896.0,,2528000.0,4.5070743952533086,0.15134099616858238,ok
1373,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small.line1921/_matmul_small,bf16_tensor,18656.000000000004,l2,3416192.0,,54525952.0,15.961032635168047,2.9227032590051456,ok
1373,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small.line1921/_matmul_small,fp32_simt,18656.000000000004,l2,3416192.0,,0.0,,,zero_counted_flops
1374,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,41952.0,l2,14723776.0,,268435456.0,18.23142759031379,6.398633104500381,ok
1374,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,41952.0,l2,14723776.0,,131072.0,0.008902064253082905,0.0031243325705568267,ok
1375,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,15744.0,l2,453504.0,,0.0,,,zero_counted_flops
1375,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,15744.0,l2,453504.0,,358400.0,0.7902907140841096,0.02276422764227642,ok
1376,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer05._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,92896.0,l2,23298688.0,,1073741824.0,46.08593513935205,11.558536686186702,ok
1376,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer05._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,92896.0,l2,23298688.0,,2883584.0,0.12376593909493959,0.031040992077161555,ok
1377,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,79296.00000000001,l2,39359168.0,,536870912.0,13.640301339703116,6.770466505246166,ok
1377,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,79296.00000000001,l2,39359168.0,,131072.0,0.003330151694263456,0.0016529459241323647,ok
1378,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,15968.0,l2,465760.0,,0.0,,,zero_counted_flops
1378,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,15968.0,l2,465760.0,,358400.0,0.7694950188938509,0.022444889779559118,ok
1379,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36256.0,l2,13782208.0,,335544320.0,24.34619474615388,9.25486319505737,ok
1379,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36256.0,l2,13782208.0,,442368.0,0.03209703408916772,0.012201235657546336,ok
1380,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18848.0,l2,2860864.0,,47710208.0,16.676852866826245,2.531314091680815,ok
1380,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18848.0,l2,2860864.0,,93184.0,0.03257197825552001,0.004943972835314092,ok
1381,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16608.0,l2,561120.0,,0.0,,,zero_counted_flops
1381,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16608.0,l2,561120.0,,2528000.0,4.505275163957799,0.15221579961464352,ok
1382,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small.line1921/_matmul_small,bf16_tensor,16672.000000000004,l2,3413120.0,,54525952.0,15.9753984624039,3.2705105566218804,ok
1382,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small.line1921/_matmul_small,fp32_simt,16672.000000000004,l2,3413120.0,,0.0,,,zero_counted_flops
1383,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,46624.00000000001,l2,14737920.0,,268435456.0,18.213930866770887,5.757452299245023,ok
1383,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,46624.00000000001,l2,14737920.0,,131072.0,0.008893520931040472,0.002811256005490734,ok
1384,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,15808.000000000002,l2,471168.0,,0.0,,,zero_counted_flops
1384,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,15808.000000000002,l2,471168.0,,358400.0,0.7606628633523499,0.022672064777327933,ok
1385,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer06._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,78432.00000000001,l2,23329376.0,,1073741824.0,46.02531263588019,13.690098735210118,ok
1385,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer06._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,78432.00000000001,l2,23329376.0,,2883584.0,0.12360313452018605,0.03676540187678498,ok
1386,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74272.00000000001,l2,39371776.0,,536870912.0,13.635933314260448,7.228442912537698,ok
1386,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74272.00000000001,l2,39371776.0,,131072.0,0.0033290852818018673,0.001764756570443774,ok
1387,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,12256.0,l2,460192.0,,0.0,,,zero_counted_flops
1387,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,12256.0,l2,460192.0,,358400.0,0.778805368194145,0.029242819843342035,ok
1388,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36640.0,l2,13775072.0,,335544320.0,24.35880698119037,9.157868995633187,ok
1388,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36640.0,l2,13775072.0,,442368.0,0.032113661547467774,0.012073362445414846,ok
1389,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17632.0,l2,2852224.0,,47710208.0,16.727370641296055,2.7058874773139747,ok
1389,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17632.0,l2,2852224.0,,93184.0,0.03267064578378136,0.005284936479128857,ok
1390,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19424.000000000004,l2,566240.0,,0.0,,,zero_counted_flops
1390,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19424.000000000004,l2,566240.0,,2528000.0,4.464538005086182,0.1301482701812191,ok
1391,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small.line1921/_matmul_small,bf16_tensor,18368.0,l2,3422912.0,,54525952.0,15.92969728698839,2.968529616724738,ok
1391,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small.line1921/_matmul_small,fp32_simt,18368.0,l2,3422912.0,,0.0,,,zero_counted_flops
1392,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40352.0,l2,14708416.0,,268435456.0,18.250466671598083,6.652345757335447,ok
1392,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40352.0,l2,14708416.0,,131072.0,0.008911360679491252,0.003248215701823949,ok
1393,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,17664.000000000004,l2,456800.0,,0.0,,,zero_counted_flops
1393,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,17664.000000000004,l2,456800.0,,358400.0,0.7845884413309983,0.020289855072463763,ok
1394,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer07._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,96800.00000000001,l2,23330688.0,,1073741824.0,46.02272440486967,11.092374214876031,ok
1394,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer07._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,96800.00000000001,l2,23330688.0,,2883584.0,0.12359618370448398,0.029789090909090907,ok
1395,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74848.0,l2,39405792.0,,536870912.0,13.624162458148284,7.172815733219324,ok
1395,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74848.0,l2,39405792.0,,131072.0,0.0033262115376338584,0.001751175716117999,ok
1396,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,13216.0,l2,455968.0,,0.0,,,zero_counted_flops
1396,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,13216.0,l2,455968.0,,358400.0,0.7860200715839708,0.02711864406779661,ok
1397,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,32608.000000000004,l2,13839776.0,,335544320.0,24.244924195304897,10.290245338567221,ok
1397,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,32608.000000000004,l2,13839776.0,,442368.0,0.03196352310904454,0.013566241413150146,ok
1398,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17632.0,l2,2865952.0,,47710208.0,16.64724601109858,2.7058874773139747,ok
1398,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17632.0,l2,2865952.0,,93184.0,0.032514152365426915,0.005284936479128857,ok
1399,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,17152.0,l2,563840.0,,0.0,,,zero_counted_flops
1399,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,17152.0,l2,563840.0,,2528000.0,4.483541430192963,0.14738805970149252,ok
1400,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small.line1921/_matmul_small,bf16_tensor,16192.0,l2,3425536.0,,54525952.0,15.917494955533966,3.3674624505928854,ok
1400,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small.line1921/_matmul_small,fp32_simt,16192.0,l2,3425536.0,,0.0,,,zero_counted_flops
1401,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40864.0,l2,14709248.0,,268435456.0,18.24943436945247,6.568996084573219,ok
1401,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40864.0,l2,14709248.0,,131072.0,0.008910856625709214,0.003207517619420517,ok
