utc,pid,rss_bytes,process_hwm_bytes,host_available_bytes
2026-09-13T01:50:28.800313+00:00,2164062,27981156352,27981156352,110914842624
2026-09-13T01:50:38.800776+00:00,2164062,28031488000,28031488000,110885212160
2026-09-13T01:50:48.801221+00:00,2164062,28082081792,28082081792,110860611584
2026-09-13T01:50:58.801655+00:00,2164062,28131889152,28131889152,110829064192
2026-09-13T01:51:08.802093+00:00,2164062,28183007232,28183007232,110815121408
2026-09-13T01:51:18.802533+00:00,2164062,28229931008,28229931008,110808326144
2026-09-13T01:51:28.802970+00:00,2164062,28283146240,28283146240,110792077312
2026-09-13T01:51:38.803398+00:00,2164062,28334002176,28334002176,110756061184
2026-09-13T01:51:48.803937+00:00,2164062,28380139520,28380139520,110732918784
2026-09-13T01:51:58.804399+00:00,2164062,28418150400,28418150400,110703648768
2026-09-13T01:52:08.804845+00:00,2164062,28456423424,28456423424,110664818688
2026-09-13T01:52:18.805294+00:00,2164062,28501774336,28501774336,110655037440
2026-09-13T01:52:28.805727+00:00,2164062,28544765952,28544765952,110636924928
2026-09-13T01:52:38.806159+00:00,2164062,28590903296,28590903296,110609293312
2026-09-13T01:52:48.806584+00:00,2164062,28639662080,28639662080,110571565056
2026-09-13T01:52:58.807014+00:00,2164062,28677935104,28677935104,110573309952
2026-09-13T01:53:08.807468+00:00,2164062,28723548160,28723548160,110544052224
2026-09-13T01:53:18.807908+00:00,2164062,28772306944,28772306944,110530584576
2026-09-13T01:53:28.808356+00:00,2164062,28806647808,28806647808,110486593536
2026-09-13T01:53:38.808817+00:00,2164062,28837318656,28837318656,110456295424
2026-09-13T01:53:48.809275+00:00,2164062,28875591680,28875591680,110449180672
2026-09-13T01:53:58.809716+00:00,2164062,28906000384,28906000384,110449979392
2026-09-13T01:54:08.810153+00:00,2164062,28944535552,28944535552,110441074688
2026-09-13T01:54:18.810614+00:00,2164062,28979924992,28979924992,110418534400
2026-09-13T01:54:28.811096+00:00,2164062,29013741568,29013741568,110408400896
2026-09-13T01:54:38.811547+00:00,2164062,29043625984,29043625984,110388084736
2026-09-13T01:54:48.811965+00:00,2164062,29070626816,29070626816,110387728384
2026-09-13T01:54:58.812414+00:00,2164062,29104967680,29104967680,110355345408
2026-09-13T01:55:08.812881+00:00,2164062,29143502848,29143502848,110346498048
2026-09-13T01:55:18.813335+00:00,2164062,29164212224,29164212224,110324879360
2026-09-13T01:55:28.813796+00:00,2164062,29203009536,29203009536,110320361472
2026-09-13T01:55:38.814253+00:00,2164062,29253865472,29253865472,110302822400
2026-09-13T01:55:48.814681+00:00,2164062,29296594944,29296594944,110268354560
2026-09-13T01:55:58.815148+00:00,2164062,29347713024,29347713024,110224809984
2026-09-13T01:56:08.815612+00:00,2164062,29394374656,29394374656,110229012480
2026-09-13T01:56:18.816059+00:00,2164062,29443133440,29443133440,110228271104
2026-09-13T01:56:28.816510+00:00,2164062,29492154368,29492154368,110193659904
2026-09-13T01:56:38.816945+00:00,2164062,29536980992,29536980992,110184484864
2026-09-13T01:56:48.817399+00:00,2164062,29588099072,29588099072,110151614464
2026-09-13T01:56:58.817846+00:00,2164062,29631090688,29631090688,110114373632
2026-09-13T01:57:08.818313+00:00,2164062,29680111616,29680111616,110094839808
2026-09-13T01:57:18.818756+00:00,2164062,29725724672,29725724672,110083063808
2026-09-13T01:57:28.819208+00:00,2164062,29772910592,29772910592,110086828032
2026-09-13T01:57:38.819652+00:00,2164062,29824028672,29824028672,110072209408
2026-09-13T01:57:48.820107+00:00,2164062,29868855296,29868855296,110062067712
2026-09-13T01:57:58.820570+00:00,2164062,29920235520,29920235520,110021509120
2026-09-13T01:58:08.820975+00:00,2164062,29967159296,29967159296,110000640000
2026-09-13T01:58:18.821555+00:00,2164062,30016180224,30016180224,109963325440
2026-09-13T01:58:28.822024+00:00,2164062,30063104000,30063104000,109954822144
2026-09-13T01:58:38.822467+00:00,2164062,30110289920,30110289920,109939585024
2026-09-13T01:58:48.822918+00:00,2164062,30161670144,30161670144,109906661376
2026-09-13T01:58:58.823376+00:00,2164062,30197321728,30197321728,109887045632
2026-09-13T01:59:08.823833+00:00,2164062,30239789056,30239789056,109801594880
2026-09-13T01:59:18.824304+00:00,2164062,30286712832,30286712832,109737832448
2026-09-13T01:59:28.824765+00:00,2164062,30335995904,30335995904,109744316416
2026-09-13T01:59:38.825228+00:00,2164062,30387638272,30387638272,109711687680
2026-09-13T01:59:48.825675+00:00,2164062,30429843456,30429843456,109704019968
2026-09-13T01:59:58.826138+00:00,2164062,30480175104,30480175104,109692919808
2026-09-13T02:00:08.826576+00:00,2164062,30523953152,30523953152,109677948928
2026-09-13T02:00:18.827038+00:00,2164062,30572384256,30572384256,109632647168
2026-09-13T02:00:28.828084+00:00,2164062,30621995008,30621995008,109622378496
2026-09-13T02:00:38.828526+00:00,2164062,30671540224,30671540224,109616205824
2026-09-13T02:00:48.828962+00:00,2164062,30719774720,30719774720,109579702272
2026-09-13T02:00:58.829418+00:00,2164062,30762504192,30762504192,109552082944
2026-09-13T02:01:08.829872+00:00,2164062,30813622272,30813622272,109541744640
2026-09-13T02:01:18.830325+00:00,2164062,30860546048,30860546048,109527400448
2026-09-13T02:01:28.830739+00:00,2164062,30907207680,30907207680,109491867648
2026-09-13T02:01:38.831174+00:00,2164062,30956228608,30956228608,109486854144
2026-09-13T02:01:48.831615+00:00,2164062,30992928768,30992928768,109485158400
2026-09-13T02:01:58.832055+00:00,2164062,31041425408,31041425408,109437493248
2026-09-13T02:02:08.832526+00:00,2164062,31087353856,31087353856,109494427648
2026-09-13T02:02:18.832970+00:00,2164062,31130664960,31130664960,109455011840
2026-09-13T02:02:28.833434+00:00,2164062,31176450048,31176450048,109482303488
2026-09-13T02:02:38.833884+00:00,2164062,31219879936,31219879936,109425917952
2026-09-13T02:02:48.834350+00:00,2164062,31264452608,31264452608,109418364928
2026-09-13T02:02:58.834787+00:00,2164062,31306489856,31306489856,109399896064
2026-09-13T02:03:08.835259+00:00,2164062,31352336384,31352336384,109405241344
2026-09-13T02:03:18.835710+00:00,2164062,31401304064,31401304064,109381357568
2026-09-13T02:03:28.836144+00:00,2164062,31443734528,31443734528,109358309376
2026-09-13T02:03:38.836592+00:00,2164062,31493881856,31493881856,109351563264
2026-09-13T02:03:48.837031+00:00,2164062,31537659904,31537659904,109320814592
2026-09-13T02:03:58.837456+00:00,2164062,31582056448,31582056448,109292625920
2026-09-13T02:04:08.837927+00:00,2164062,31619543040,31619543040,109252984832
2026-09-13T02:04:18.838390+00:00,2164062,31660699648,31660699648,109252648960
2026-09-13T02:04:28.838852+00:00,2164062,31711444992,31711444992,109278306304
2026-09-13T02:04:38.839280+00:00,2164062,31756443648,31756443648,109258379264
2026-09-13T02:04:48.839769+00:00,2164062,31805464576,31805464576,109195915264
2026-09-13T02:04:58.840202+00:00,2164062,31852912640,31852912640,109174112256
2026-09-13T02:05:08.842260+00:00,2164062,24131198976,33995227136,106631163904
2026-09-13T02:05:18.842729+00:00,2164062,2407366656,33995227136,115166990336
2026-09-13T02:05:28.843177+00:00,2164062,2425954304,33995227136,115153264640
2026-09-13T02:05:38.843612+00:00,2164062,2459471872,33995227136,115167449088
2026-09-13T02:05:48.844059+00:00,2164062,2814357504,33995227136,114697318400
2026-09-13T02:05:58.844548+00:00,2164062,3273895936,33995227136,114056105984
2026-09-13T02:06:08.844998+00:00,2164062,3320610816,33995227136,113967833088
2026-09-13T02:06:18.845432+00:00,2164062,3320643584,33995227136,113958412288
2026-09-13T02:06:28.845838+00:00,2164062,3320655872,33995227136,113977450496
2026-09-13T02:06:38.846250+00:00,2164062,3320664064,33995227136,113982353408
2026-09-13T02:06:48.846693+00:00,2164062,3320672256,33995227136,113985327104
2026-09-13T02:06:58.847148+00:00,2164062,3320680448,33995227136,113994301440
2026-09-13T02:07:08.847568+00:00,2164062,3333111808,33995227136,113947860992
2026-09-13T02:07:18.848024+00:00,2164062,3400392704,33995227136,113863868416
2026-09-13T02:07:28.848457+00:00,2164062,3404521472,33995227136,113869303808
2026-09-13T02:07:38.848886+00:00,2164062,3404750848,33995227136,113888571392
2026-09-13T02:07:48.849312+00:00,2164062,3416625152,33995227136,113821487104
2026-09-13T02:07:58.849757+00:00,2164062,3418284032,33995227136,113803923456
2026-09-13T02:08:08.850196+00:00,2164062,3418677248,33995227136,113787707392
2026-09-13T02:08:18.850616+00:00,2164062,3418677248,33995227136,113822638080
2026-09-13T02:08:28.851053+00:00,2164062,3419607040,33995227136,113796558848
2026-09-13T02:08:38.851489+00:00,2164062,3420737536,33995227136,113812602880
2026-09-13T02:08:48.851920+00:00,2164062,3422142464,33995227136,113796538368
2026-09-13T02:08:58.852311+00:00,2164062,3425214464,33995227136,113809788928
2026-09-13T02:09:08.852767+00:00,2164062,3433394176,33995227136,113765638144
2026-09-13T02:09:18.853184+00:00,2164062,3435573248,33995227136,113799430144
2026-09-13T02:09:28.853615+00:00,2164062,3442053120,33995227136,113807388672
2026-09-13T02:09:38.854042+00:00,2164062,3453349888,33995227136,113734955008
2026-09-13T02:09:48.854457+00:00,2164062,3453501440,33995227136,113775206400
2026-09-13T02:09:58.854886+00:00,2164062,3458768896,33995227136,113754185728
2026-09-13T02:10:08.855328+00:00,2164062,3458772992,33995227136,113769017344
2026-09-13T02:10:18.855783+00:00,2164062,3489980416,33995227136,113756213248
2026-09-13T02:10:28.856233+00:00,2164062,3489980416,33995227136,113760260096
2026-09-13T02:10:38.856658+00:00,2164062,3493376000,33995227136,113746235392
2026-09-13T02:10:48.857105+00:00,2164062,3495624704,33995227136,113752834048
2026-09-13T02:10:58.857525+00:00,2164062,3495624704,33995227136,113720500224
2026-09-13T02:11:08.857956+00:00,2164062,3495624704,33995227136,113708785664
2026-09-13T02:11:18.858396+00:00,2164062,3495624704,33995227136,113706717184
2026-09-13T02:11:28.858834+00:00,2164062,3495837696,33995227136,113729671168
2026-09-13T02:11:38.859279+00:00,2164062,3499819008,33995227136,113718337536
2026-09-13T02:11:48.859707+00:00,2164062,3501916160,33995227136,113697116160
2026-09-13T02:11:58.860140+00:00,2164062,3506110464,33995227136,113702146048
2026-09-13T02:12:08.860588+00:00,2164062,3510304768,33995227136,113696374784
2026-09-13T02:12:18.861014+00:00,2164062,3512651776,33995227136,113695408128
2026-09-13T02:12:28.861462+00:00,2164062,3517476864,33995227136,113672871936
2026-09-13T02:12:38.861915+00:00,2164062,3519860736,33995227136,113681838080
2026-09-13T02:12:48.862367+00:00,2164062,3525013504,33995227136,113715556352
2026-09-13T02:12:58.862795+00:00,2164062,3530326016,33995227136,113688592384
2026-09-13T02:13:08.863238+00:00,2164062,3638308864,33995227136,106560794624
2026-09-13T02:13:18.863654+00:00,2164062,3645276160,33995227136,106433888256
2026-09-13T02:13:28.864102+00:00,2164062,3648737280,33995227136,106415534080
2026-09-13T02:13:38.864558+00:00,2164062,3584622592,33995227136,106712739840
