utc,pid,rss_bytes,process_hwm_bytes,host_available_bytes,gpu_gpc_cur_hz,gpu_gpc_min_hz,gpu_gpc_max_hz
2026-09-13T12:02:54.120964+00:00,2728813,5933936640,19650097152,89112854528,1575000000,1575000000,1575000000
2026-09-13T12:03:04.121657+00:00,2728813,5933936640,19650097152,89151008768,1575000000,1575000000,1575000000
2026-09-13T12:03:14.122410+00:00,2728813,5933936640,19650097152,89165697024,1575000000,1575000000,1575000000
2026-09-13T12:03:24.123509+00:00,2728813,5933936640,19650097152,89169326080,1575000000,1575000000,1575000000
2026-09-13T12:03:34.124274+00:00,2728813,5933936640,19650097152,89155493888,1575000000,1575000000,1575000000
2026-09-13T12:03:44.125021+00:00,2728813,5933936640,19650097152,88805359616,1575000000,1575000000,1575000000
2026-09-13T12:03:54.125720+00:00,2728813,5934170112,19650097152,84764205056,1575000000,1575000000,1575000000
2026-09-13T12:04:04.126438+00:00,2728813,5933936640,19650097152,76603518976,1575000000,1575000000,1575000000
2026-09-13T12:04:14.127418+00:00,2728813,5933936640,19650097152,76679127040,1575000000,1575000000,1575000000
2026-09-13T12:04:24.128535+00:00,2728813,5933936640,19650097152,76663615488,1575000000,1575000000,1575000000
2026-09-13T12:04:34.129685+00:00,2728813,5933936640,19650097152,74564968448,1575000000,1575000000,1575000000
2026-09-13T12:04:44.130447+00:00,2728813,5933936640,19650097152,74509570048,1575000000,1575000000,1575000000
2026-09-13T12:04:54.131187+00:00,2728813,5933936640,19650097152,73021337600,1575000000,1575000000,1575000000
2026-09-13T12:05:04.132048+00:00,2728813,5933936640,19650097152,73040289792,1575000000,1575000000,1575000000
2026-09-13T12:05:14.132864+00:00,2728813,5933936640,19650097152,73082982400,1575000000,1575000000,1575000000
2026-09-13T12:05:24.133601+00:00,2728813,5933936640,19650097152,73060974592,1575000000,1575000000,1575000000
2026-09-13T12:05:34.134321+00:00,2728813,5933936640,19650097152,73075847168,1575000000,1575000000,1575000000
2026-09-13T12:05:44.135116+00:00,2728813,5933936640,19650097152,89275318272,1575000000,1575000000,1575000000
2026-09-13T12:05:54.137541+00:00,2728813,5933936640,19650097152,73051316224,1575000000,1575000000,1575000000
2026-09-13T12:06:04.138549+00:00,2728813,5933936640,19650097152,71616081920,1575000000,1575000000,1575000000
2026-09-13T12:06:14.139273+00:00,2728813,5933936640,19650097152,70608797696,1575000000,1575000000,1575000000
2026-09-13T12:06:24.140396+00:00,2728813,5933871104,19650097152,69013655552,1575000000,1575000000,1575000000
2026-09-13T12:06:34.141091+00:00,2728813,5935591424,19650097152,77833887744,1575000000,1575000000,1575000000
2026-09-13T12:06:44.141807+00:00,2728813,5935591424,19650097152,86924050432,1575000000,1575000000,1575000000
2026-09-13T12:06:54.245751+00:00,2728813,5935591424,19650097152,78871957504,1575000000,1575000000,1575000000
2026-09-13T12:07:04.246468+00:00,2728813,5935591424,19650097152,76692045824,1575000000,1575000000,1575000000
2026-09-13T12:07:14.247257+00:00,2728813,5935591424,19650097152,76674125824,1575000000,1575000000,1575000000
2026-09-13T12:07:24.248155+00:00,2728813,5935591424,19650097152,74550460416,1575000000,1575000000,1575000000
2026-09-13T12:07:34.249112+00:00,2728813,5935591424,19650097152,74652979200,1575000000,1575000000,1575000000
2026-09-13T12:07:44.249848+00:00,2728813,5935595520,19650097152,89245814784,1575000000,1575000000,1575000000
2026-09-13T12:07:54.250537+00:00,2728813,5935759360,19650097152,73065254912,1575000000,1575000000,1575000000
2026-09-13T12:08:04.253451+00:00,2728813,5935595520,19650097152,73043034112,1575000000,1575000000,1575000000
